091990
066970
086520
247540
035900
035760
041510
263750
112040
095660
068760
214150
196170
028300
036930
200130
078520
141080
138080
067160
053800
039030
090460
095700
064550
092040
089980
240810
104830
074600
078340
078600
036540
096530
058470
091700
084370
079370
086890
052400
067310
079940
140860
235980
237690
086900
278280
357780
293490
115450
083310
088800
089970
095340
042700
066590
067630
086040
104460
145020
131970
318140
330860
115480
108230
174900
187270
263720
214270
031440
041930
119610
078070
089600
222080
039340
083450
246720
140070
178320
121600
050760
069510
298040
053580
217270
058400
039200
060250
067770
121800
106240
065450
042110
058820
093520
289220
060720
290650
067290
